SQLDATE,DATEADDED,MonthYear,Year,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,AvgTone,NumMentions,NumSources,NumArticles,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,event_date,event_month,event_quarter,event_root_label,tone_category,stability_category,propagation_delay_days,source_domain,is_crisis_period,benin_role,actor1_type_label,actor2_type_label,quad_class_label
2025-03-27,2026-03-27,202503,2025,NIGERIA,NGA,,BRIGADIER GENERAL,,MIL,1,190,190,19,4,-10.0,-4.33070866141732,2,1,2,Benin,BN,9.5,2.25,https://dailypost.ng/2026/03/27/nigerian-newspapers-10-things-you-need-to-know-friday-morning-121/,2025-03-27,3,2025Q1,Violence de masse,Négatif,Déstabilisant,365,dailypost.ng,True,Contexte,Non identifié,Militaire,Conflit matériel
2025-03-27,2026-03-27,202503,2025,BENIN,BEN,,RADIO STATION,,MED,0,190,190,19,4,-10.0,-0.94637223974763,3,1,3,"Banikoara, Alibori, Benin",BN,11.2984,2.43856,https://www.swissinfo.ch/eng/war-peace/women-harvest-hope-as-extremist-threat-grows-in-benin/91162140,2025-03-27,3,2025Q1,Violence de masse,Neutre,Déstabilisant,365,swissinfo.ch,True,Acteur,Non identifié,Médias,Conflit matériel
2025-03-27,2026-03-27,202503,2025,BENIN,BEN,,RADIO STATION,,MED,0,190,190,19,4,-10.0,-0.94637223974763,1,1,1,"Fribourg, Fribourg, Switzerland",SZ,46.7957,7.15475,https://www.swissinfo.ch/eng/war-peace/women-harvest-hope-as-extremist-threat-grows-in-benin/91162140,2025-03-27,3,2025Q1,Violence de masse,Neutre,Déstabilisant,365,swissinfo.ch,True,Acteur,Non identifié,Médias,Conflit matériel
2025-12-22,2026-01-21,202512,2025,KAMBA,,,FIGHTER,,UAF,0,190,190,19,4,-10.0,-5.68627450980392,6,1,6,Benin,BN,9.5,2.25,https://punchng.com/bello-turji-in-panic-mode-relocating-frequently-military/,2025-12-22,12,2025Q4,Violence de masse,Négatif,Déstabilisant,30,punchng.com,True,Contexte,Non identifié,Forces armées non identifiées,Conflit matériel
2025-04-13,2026-04-13,202504,2025,INTERNATIONAL MONETARY FUND,,IGO,,,,0,051,051,05,1,3.4,-6.82196339434276,5,1,5,Benin,BN,9.5,2.25,https://allafrica.com/stories/202604130011.html,2025-04-13,4,2025Q2,Engagement / Soutien,Négatif,Stabilisant,365,allafrica.com,True,Contexte,Organisation internationale,Non identifié,Coopération verbale
2025-06-09,2025-06-09,202506,2025,COTONOU,BEN,,,,,1,070,070,07,2,7.0,3.26797385620915,20,1,10,Benin,BN,9.5,2.25,https://english.news.cn/20250609/833e6be5b34f41d2a78129282c7e8b99/c.html,2025-06-09,6,2025Q2,Aide matérielle,Positif,Stabilisant,0,english.news.cn,False,Acteur,Non identifié,Non identifié,Coopération matérielle
2025-06-09,2025-06-09,202506,2025,BENIN CITY,NGA,,,,,1,173,173,17,4,-5.0,-3.35365853658536,3,1,3,Benin,BN,9.5,2.25,https://punchng.com/ndlea-intercepts-drugs-disguised-as-tea-at-lagos-airport/,2025-06-09,6,2025Q2,Assaut,Négatif,Déstabilisant,0,punchng.com,False,Contexte,Non identifié,Non identifié,Conflit matériel
2025-06-09,2025-06-09,202506,2025,BENIN,BEN,,BENIN CITY,NGA,,1,173,173,17,4,-5.0,-3.35365853658536,2,1,2,Benin,BN,9.5,2.25,https://punchng.com/ndlea-intercepts-drugs-disguised-as-tea-at-lagos-airport/,2025-06-09,6,2025Q2,Assaut,Négatif,Déstabilisant,0,punchng.com,False,Acteur,Non identifié,Non identifié,Conflit matériel
2025-06-09,2025-06-09,202506,2025,BENIN,BEN,,BENIN CITY,NGA,,1,173,173,17,4,-5.0,-3.35365853658536,2,1,2,Israel,IS,31.5,34.75,https://punchng.com/ndlea-intercepts-drugs-disguised-as-tea-at-lagos-airport/,2025-06-09,6,2025Q2,Assaut,Négatif,Déstabilisant,0,punchng.com,False,Acteur,Non identifié,Non identifié,Conflit matériel
2025-06-09,2025-06-09,202506,2025,AFRICA,AFR,,US OFFICIAL,USA,GOV,0,040,040,04,1,1.0,-1.63761225567881,2,1,2,Benin,BN,9.5,2.25,https://www.eurasiareview.com/09062025-us-africa-command-set-to-remain-independent-as-trump-names-new-commander-oped/,2025-06-09,6,2025Q2,Consultation,Neutre,Neutre,0,eurasiareview.com,False,Contexte,Non identifié,Gouvernement,Coopération verbale
2025-06-09,2025-06-09,202506,2025,US OFFICIAL,USA,GOV,AFRICA,AFR,,0,040,040,04,1,1.0,-1.63761225567881,1,1,1,Benin,BN,9.5,2.25,https://www.eurasiareview.com/09062025-us-africa-command-set-to-remain-independent-as-trump-names-new-commander-oped/,2025-06-09,6,2025Q2,Consultation,Neutre,Neutre,0,eurasiareview.com,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-06-09,2025-06-09,202506,2025,AFRICA,AFR,,US OFFICIAL,USA,GOV,0,040,040,04,1,1.0,-1.63761225567881,8,1,8,Benin,BN,9.5,2.25,https://www.eurasiareview.com/09062025-us-africa-command-set-to-remain-independent-as-trump-names-new-commander-oped/,2025-06-09,6,2025Q2,Consultation,Neutre,Neutre,0,eurasiareview.com,False,Contexte,Non identifié,Gouvernement,Coopération verbale
2025-06-08,2025-06-08,202506,2025,BENIN,BEN,,,,,1,042,042,04,1,1.9,-0.99009900990099,10,1,10,Benin,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html,2025-06-08,6,2025Q2,Consultation,Neutre,Neutre,0,fr.allafrica.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-08,2025-06-08,202506,2025,GOVERNMENT,,GOV,,,,1,043,043,04,1,2.8,-0.99009900990099,10,1,10,Benin,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html,2025-06-08,6,2025Q2,Consultation,Neutre,Neutre,0,fr.allafrica.com,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-06-08,2025-06-08,202506,2025,BENIN,BEN,,CONGOLESE,COD,,1,042,042,04,1,1.9,-0.99009900990099,10,1,10,"Kouilou, Niari, Congo",CF,-2.78556,11.8419,https://fr.allafrica.com/stories/202506080145.html,2025-06-08,6,2025Q2,Consultation,Neutre,Neutre,0,fr.allafrica.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-08,2025-06-08,202506,2025,,,,BENIN,BEN,,1,043,043,04,1,2.8,-0.99009900990099,10,1,10,Benin,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html,2025-06-08,6,2025Q2,Consultation,Neutre,Neutre,0,fr.allafrica.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-06-08,2025-06-08,202506,2025,,,,GOVERNMENT,,GOV,1,042,042,04,1,1.9,-0.99009900990099,10,1,10,Benin,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html,2025-06-08,6,2025Q2,Consultation,Neutre,Neutre,0,fr.allafrica.com,False,Contexte,Non identifié,Gouvernement,Coopération verbale
2025-06-08,2025-06-08,202506,2025,CONGOLESE,COD,,BENIN,BEN,,1,043,043,04,1,2.8,-0.99009900990099,10,1,10,Benin,BN,9.5,2.25,https://fr.allafrica.com/stories/202506080145.html,2025-06-08,6,2025Q2,Consultation,Neutre,Neutre,0,fr.allafrica.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-06-08,2025-06-08,202506,2025,GOVERNMENT,,GOV,,,,1,111,111,11,3,-2.0,-8.45070422535211,6,1,6,Benin,BN,9.5,2.25,https://blueprint.ng/defamation-edo-government-vows-action-against-ex-commissioner/,2025-06-08,6,2025Q2,Désapprobation,Négatif,Neutre,0,blueprint.ng,True,Contexte,Gouvernement,Non identifié,Conflit verbal
2025-06-08,2025-06-08,202506,2025,NIGERIA,NGA,,,,,1,051,051,05,1,3.4,8.49358974358974,2,1,2,Benin,BN,9.5,2.25,https://theeagleonline.com.ng/tribute-to-late-justice-uwais-by-richard-oma-ahonaruogho/,2025-06-08,6,2025Q2,Engagement / Soutien,Positif,Stabilisant,0,theeagleonline.com.ng,False,Contexte,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,BENINESE,BEN,,,,,1,051,051,05,1,3.4,5.45004128819158,6,1,6,"Soweto, Gauteng, South Africa",SF,-26.2667,27.8667,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,forbes.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,BENIN,BEN,,,,,0,010,010,01,1,0.0,5.45004128819158,2,1,2,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Déclaration publique,Positif,Neutre,0,forbes.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,BENINESE,BEN,,,,,1,051,051,05,1,3.4,5.45004128819158,1,1,1,"Soweto, Gauteng, South Africa",SF,-26.2667,27.8667,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,forbes.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,BENIN,BEN,,,,,1,051,051,05,1,3.4,5.45004128819158,2,1,2,Senegal,SG,14.0,-14.0,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,forbes.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,BENIN,BEN,,,,,0,057,057,05,1,8.0,5.45004128819158,4,1,4,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,forbes.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,BENIN,BEN,GOV,,,,1,010,010,01,1,0.0,-1.23762376237624,4,1,2,Benin,BN,9.5,2.25,https://visages-du-benin.com/benin-ministere-de-lenergie-pres-de-90-milliards-de-fcfa-pour-21-projets-prioritaires-en-2023/,2025-01-05,1,2025Q1,Déclaration publique,Neutre,Neutre,0,visages-du-benin.com,False,Acteur,Gouvernement,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,MINIST,,GOV,,,,1,010,010,01,1,0.0,-1.23762376237624,12,1,6,Benin,BN,9.5,2.25,https://visages-du-benin.com/benin-ministere-de-lenergie-pres-de-90-milliards-de-fcfa-pour-21-projets-prioritaires-en-2023/,2025-01-05,1,2025Q1,Déclaration publique,Neutre,Neutre,0,visages-du-benin.com,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,AFRICA,AFR,,,,,0,051,051,05,1,3.4,3.24420677361854,10,1,10,Benin,BN,9.5,2.25,https://www.financialafrik.com/2025/01/04/les-dynamiques-portuaires-en-afrique-une-fenetre-sur-levolution-des-paysages-geo-economiques-et-geopolitiques/,2025-01-04,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,financialafrik.com,False,Contexte,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,GOV,,,,1,060,060,06,2,6.0,0.46728971962617,6,1,6,Benin,BN,9.5,2.25,https://la1ere.francetvinfo.fr/martinique/georges-emmanuel-germany-ex-batonnier-de-martinique-nomme-ambassadeur-du-benin-charge-de-la-diaspora-afrodescendante-pour-les-antilles-1550770.html,2025-01-04,1,2025Q1,Coopération,Neutre,Stabilisant,0,la1ere.francetvinfo.fr,False,Acteur,Gouvernement,Non identifié,Coopération matérielle
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,GOV,,,,1,060,060,06,2,6.0,0.46728971962617,4,1,4,France,FR,46.0,2.0,https://la1ere.francetvinfo.fr/martinique/georges-emmanuel-germany-ex-batonnier-de-martinique-nomme-ambassadeur-du-benin-charge-de-la-diaspora-afrodescendante-pour-les-antilles-1550770.html,2025-01-04,1,2025Q1,Coopération,Neutre,Stabilisant,0,la1ere.francetvinfo.fr,False,Acteur,Gouvernement,Non identifié,Coopération matérielle
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,,,,,1,020,020,02,1,3.0,6.61654135338346,4,1,4,Benin,BN,9.5,2.25,https://thesun.ng/edo-dg-idahosa-calls-for-unity-in-apc-to-develop-state/,2025-01-04,1,2025Q1,Appel / Demande,Positif,Neutre,0,thesun.ng,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,GOVERNOR,,GOV,,,,1,125,125,12,3,-5.0,6.61654135338346,10,1,10,Benin,BN,9.5,2.25,https://thesun.ng/edo-dg-idahosa-calls-for-unity-in-apc-to-develop-state/,2025-01-04,1,2025Q1,Rejet,Positif,Déstabilisant,0,thesun.ng,False,Contexte,Gouvernement,Non identifié,Conflit verbal
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,,,,,1,057,057,05,1,8.0,4.28571428571429,8,1,8,Benin,BN,9.5,2.25,https://www.bahianoticias.com.br/noticia/299992-governo-do-estado-envia-comitiva-para-benin-para-negociar-voo-entre-bahia-e-o-pais-africano,2025-01-04,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,bahianoticias.com.br,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,,,,,1,057,057,05,1,8.0,4.28571428571429,2,1,2,Benin,BN,9.5,2.25,https://www.bahianoticias.com.br/noticia/299992-governo-do-estado-envia-comitiva-para-benin-para-negociar-voo-entre-bahia-e-o-pais-africano,2025-01-04,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,bahianoticias.com.br,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,BENIN CITY,NGA,,DUBAI,ARE,,1,060,060,06,2,6.0,-2.67379679144385,3,1,3,Benin,BN,9.5,2.25,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html,2025-01-04,1,2025Q1,Coopération,Négatif,Stabilisant,0,premiumtimesng.com,False,Contexte,Non identifié,Non identifié,Coopération matérielle
2025-01-05,2025-01-05,202501,2025,,,,BENIN,BEN,,0,010,010,01,1,0.0,5.45004128819158,4,1,4,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Déclaration publique,Positif,Neutre,0,forbes.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,,,,BENIN,BEN,,0,057,057,05,1,8.0,5.45004128819158,4,1,4,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,forbes.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,,,,BENIN,BEN,,1,057,057,05,1,8.0,4.28571428571429,10,1,10,Benin,BN,9.5,2.25,https://www.bahianoticias.com.br/noticia/299992-governo-do-estado-envia-comitiva-para-benin-para-negociar-voo-entre-bahia-e-o-pais-africano,2025-01-04,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,bahianoticias.com.br,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,UNITED ARAB EMIRATES,ARE,,BENIN CITY,NGA,,1,173,173,17,4,-5.0,-2.67379679144385,1,1,1,Benin,BN,9.5,2.25,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html,2025-01-04,1,2025Q1,Assaut,Négatif,Déstabilisant,0,premiumtimesng.com,False,Contexte,Non identifié,Non identifié,Conflit matériel
2025-01-04,2025-01-04,202501,2025,BRAZIL,BRA,,BENIN,BEN,,1,043,043,04,1,2.8,4.28571428571429,8,1,8,"Bahia, Bahia, Brazil",BR,-12.9833,-38.5167,https://www.bahianoticias.com.br/noticia/299992-governo-do-estado-envia-comitiva-para-benin-para-negociar-voo-entre-bahia-e-o-pais-africano,2025-01-04,1,2025Q1,Consultation,Positif,Neutre,0,bahianoticias.com.br,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,DUBAI,ARE,,BENIN CITY,NGA,,1,173,173,17,4,-5.0,-2.67379679144385,2,1,2,Benin,BN,9.5,2.25,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html,2025-01-04,1,2025Q1,Assaut,Négatif,Déstabilisant,0,premiumtimesng.com,False,Contexte,Non identifié,Non identifié,Conflit matériel
2025-01-05,2025-01-05,202501,2025,BENIN,BEN,,BUSINESS,,BUS,1,051,051,05,1,3.4,5.45004128819158,2,1,2,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,forbes.com,False,Acteur,Non identifié,Entreprise,Coopération verbale
2025-01-05,2025-01-05,202501,2025,BENIN,BEN,,SENEGAL,SEN,,1,051,051,05,1,3.4,5.45004128819158,2,1,2,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Engagement / Soutien,Positif,Stabilisant,0,forbes.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,PRODUCER,,BUS,CAMEROON,CMR,,0,042,042,04,1,1.9,5.45004128819158,1,1,1,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Consultation,Positif,Neutre,0,forbes.com,False,Contexte,Entreprise,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,CAMEROON,CMR,,PRODUCER,,BUS,0,043,043,04,1,2.8,5.45004128819158,1,1,1,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Consultation,Positif,Neutre,0,forbes.com,False,Contexte,Non identifié,Entreprise,Coopération verbale
2025-01-05,2025-01-05,202501,2025,MINIST,,GOV,BENIN,BEN,,1,010,010,01,1,0.0,-1.23762376237624,4,1,2,Benin,BN,9.5,2.25,https://visages-du-benin.com/benin-ministere-de-lenergie-pres-de-90-milliards-de-fcfa-pour-21-projets-prioritaires-en-2023/,2025-01-05,1,2025Q1,Déclaration publique,Neutre,Neutre,0,visages-du-benin.com,False,Spectateur,Gouvernement,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,BENIN CITY,NGA,,DUBAI,ARE,,1,060,060,06,2,6.0,-2.67379679144385,1,1,1,Benin,BN,9.5,2.25,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html,2025-01-04,1,2025Q1,Coopération,Négatif,Stabilisant,0,premiumtimesng.com,False,Contexte,Non identifié,Non identifié,Coopération matérielle
2025-01-04,2025-01-04,202501,2025,BENIN CITY,NGA,,BENIN,BEN,,1,173,173,17,4,-5.0,-2.67379679144385,2,1,2,Benin,BN,9.5,2.25,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html,2025-01-04,1,2025Q1,Assaut,Négatif,Déstabilisant,0,premiumtimesng.com,False,Spectateur,Non identifié,Non identifié,Conflit matériel
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,GOV,BENIN,BEN,,1,173,173,17,4,-5.0,0.46728971962617,8,1,8,Benin,BN,9.5,2.25,https://la1ere.francetvinfo.fr/martinique/georges-emmanuel-germany-ex-batonnier-de-martinique-nomme-ambassadeur-du-benin-charge-de-la-diaspora-afrodescendante-pour-les-antilles-1550770.html,2025-01-04,1,2025Q1,Assaut,Neutre,Déstabilisant,0,la1ere.francetvinfo.fr,False,Mixte,Gouvernement,Non identifié,Conflit matériel
2025-01-04,2025-01-04,202501,2025,GOVERNOR,,GOV,PARTY MEMBER,,,1,010,010,01,1,0.0,6.61654135338346,10,1,10,Benin,BN,9.5,2.25,https://thesun.ng/edo-dg-idahosa-calls-for-unity-in-apc-to-develop-state/,2025-01-04,1,2025Q1,Déclaration publique,Positif,Neutre,0,thesun.ng,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,AFRICA,AFR,,BENIN,BEN,,0,042,042,04,1,1.9,5.45004128819158,2,1,2,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Consultation,Positif,Neutre,0,forbes.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-05,2025-01-05,202501,2025,SENEGAL,SEN,,BENIN,BEN,,0,042,042,04,1,1.9,5.45004128819158,2,1,2,Benin,BN,9.5,2.25,https://www.forbes.com/sites/imeekpo/2025/01/04/with-every-grammy-nomination-anglique-kidjo-reinforces-her-mama-africa-legacy/,2025-01-05,1,2025Q1,Consultation,Positif,Neutre,0,forbes.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,,BRAZIL,BRA,,1,042,042,04,1,1.9,4.28571428571429,8,1,8,"Bahia, Bahia, Brazil",BR,-12.9833,-38.5167,https://www.bahianoticias.com.br/noticia/299992-governo-do-estado-envia-comitiva-para-benin-para-negociar-voo-entre-bahia-e-o-pais-africano,2025-01-04,1,2025Q1,Consultation,Positif,Neutre,0,bahianoticias.com.br,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,BENIN,BEN,GOV,BENIN,BEN,,1,173,173,17,4,-5.0,0.46728971962617,2,1,2,France,FR,46.0,2.0,https://la1ere.francetvinfo.fr/martinique/georges-emmanuel-germany-ex-batonnier-de-martinique-nomme-ambassadeur-du-benin-charge-de-la-diaspora-afrodescendante-pour-les-antilles-1550770.html,2025-01-04,1,2025Q1,Assaut,Neutre,Déstabilisant,0,la1ere.francetvinfo.fr,False,Mixte,Gouvernement,Non identifié,Conflit matériel
2025-01-04,2025-01-04,202501,2025,AFRICA,AFR,,BENIN,BEN,,0,042,042,04,1,1.9,0.2988047808765,2,1,2,"Accra, Greater Accra, Ghana",GH,5.55,-0.216667,https://thegrio.com/2025/01/04/come-home-ghana-told-the-african-diaspora-now-some-black-americans-take-its-citizenship/,2025-01-04,1,2025Q1,Consultation,Neutre,Neutre,0,thegrio.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-04,2025-01-04,202501,2025,UNITED ARAB EMIRATES,ARE,,NIGERIA,NGA,,1,060,060,06,2,6.0,-2.67379679144385,1,1,1,Benin,BN,9.5,2.25,https://www.premiumtimesng.com/entertainment/naija-fashion/765038-notorious-female-human-trafficker-nabbed-at-abuja-airport-after-evading-arrest-for-five-years.html,2025-01-04,1,2025Q1,Coopération,Négatif,Stabilisant,0,premiumtimesng.com,False,Contexte,Non identifié,Non identifié,Coopération matérielle
